No,Current distance,Vr Ori SSM,Speed,Mode SSM ori,Mode Collab,x,y,z,rx,ry,rz
3549,1249.02,0,150,2,3,445.91,37.078,345.831,-179.4,-2.8365,10.0866
3550,1249.02,0,150,2,3,445.91,37.421,345.836,-179.3999,-2.8371,10.0855
3551,1249.02,0,150,2,3,445.909,37.428,345.836,-179.3999,-2.8371,10.0863
3552,1249.02,0,150,2,3,445.908,37.434,345.836,-179.3999,-2.8371,10.0871
3553,1249.02,0,150,2,3,445.908,37.773,345.84,-179.3999,-2.8377,10.0874
3554,1249.02,0,150,2,3,445.91,38.383,345.834,-179.4002,-2.8372,10.0868
3555,1249.02,0,150,2,3,445.907,39.179,345.834,-179.4002,-2.8368,10.0856
3556,1249.02,0,150,2,3,445.912,40.022,345.833,-179.4002,-2.8372,10.0865
3557,1249.02,0,150,2,3,445.911,40.824,345.835,-179.4003,-2.837,10.0861
3558,1249.02,0,150,2,3,445.909,41.661,345.832,-179.4001,-2.8361,10.0862
3559,1249.02,0,150,2,3,445.909,42.458,345.836,-179.4004,-2.8373,10.0849
3560,1249.02,0,150,2,3,445.908,43.302,345.836,-179.4002,-2.8366,10.0858
3561,1249.02,0,150,2,3,445.909,44.101,345.835,-179.4005,-2.8372,10.0868
3562,1249.02,0,150,2,3,445.905,44.945,345.836,-179.4003,-2.8366,10.0877
3563,1249.02,0,150,2,3,445.907,45.744,345.838,-179.4005,-2.8374,10.0864
3564,1249.02,0,150,2,3,445.909,46.583,345.835,-179.4004,-2.8375,10.0865
3565,1249.02,0,150,2,3,445.909,47.422,345.834,-179.4002,-2.8365,10.0866
3566,1249.02,0,150,2,3,445.908,48.261,345.838,-179.4001,-2.8375,10.0867
3567,1249.02,0,150,2,3,445.909,48.863,345.833,-179.4005,-2.837,10.0867
3568,1249.02,0,150,2,3,445.911,49.502,345.832,-179.3993,-2.8367,10.0851
3569,1249.02,0,150,2,3,445.909,50.303,345.836,-179.3996,-2.8378,10.0861
3570,1249.02,0,150,2,3,445.907,51.144,345.838,-179.3994,-2.837,10.0862
3571,1249.02,0,150,2,3,445.911,51.947,345.833,-179.3996,-2.8369,10.0871
3572,1249.02,0,150,2,3,445.909,52.788,345.836,-179.3995,-2.8375,10.0872
3573,1249.02,0,150,2,3,445.912,53.62,345.834,-179.4005,-2.8374,10.0864
3574,1249.02,0,150,2,3,445.907,54.426,345.836,-179.3995,-2.8369,10.0874
3575,1249.02,0,150,2,3,445.909,55.063,345.832,-179.3995,-2.8361,10.0858
3576,1249.02,0,150,2,3,445.906,55.861,345.835,-179.3997,-2.8369,10.0859
3577,1249.02,0,150,2,3,445.91,56.704,345.831,-179.3995,-2.8365,10.086
3578,1249.02,0,150,2,3,445.91,57.503,345.837,-179.3997,-2.8375,10.0861
3579,1249.02,0,150,2,3,445.911,58.384,345.836,-179.4005,-2.8372,10.0874
3580,1249.02,0,150,2,3,445.907,59.025,345.84,-179.3994,-2.8375,10.0859
3581,1249.02,0,150,2,3,445.91,59.825,345.836,-179.3995,-2.8372,10.086
3582,1249.02,0,150,2,3,445.908,60.664,345.84,-179.3993,-2.8377,10.0853
3583,1249.02,0,150,2,3,445.911,61.465,345.831,-179.3994,-2.8368,10.0854
3584,1249.02,0,150,2,3,445.907,62.22,345.831,-179.3999,-2.8359,10.0855
3585,1249.02,0,150,2,3,445.908,62.421,345.831,-179.3997,-2.8363,10.0865
3586,1249.02,0,150,2,3,445.909,62.426,345.839,-179.3996,-2.8372,10.0851
3587,1249.02,0,150,2,3,445.908,62.432,345.839,-179.3996,-2.8372,10.0859
3588,1249.02,0,150,2,3,445.906,62.769,345.84,-179.3995,-2.837,10.0854
3589,1249.02,0,150,2,3,445.909,63.582,345.834,-179.3995,-2.8363,10.0849
3590,1249.02,0,150,2,3,445.909,64.384,345.841,-179.3997,-2.8372,10.0851
3591,1249.02,0,150,2,3,445.907,65.221,345.843,-179.3996,-2.8374,10.0857
3592,1249.02,0,150,2,3,445.906,66.024,345.837,-179.3997,-2.8368,10.0858
3593,1249.02,0,150,2,3,445.91,66.86,345.837,-179.3995,-2.8366,10.0843
3594,1249.02,0,150,2,3,445.907,67.705,345.842,-179.3994,-2.837,10.0858
3595,1249.02,0,150,2,3,445.908,68.303,345.837,-179.3998,-2.8374,10.0863
3596,1249.02,0,150,2,3,445.912,69.142,345.84,-179.3996,-2.8375,10.0848
3597,1249.02,0,150,2,3,445.91,69.94,345.837,-179.3997,-2.8371,10.0841
3598,1249.02,0,150,2,3,445.91,70.781,345.84,-179.3996,-2.8372,10.0847
3599,1249.02,0,150,2,3,445.91,71.583,345.84,-179.3998,-2.8371,10.0862
3600,1249.02,0,150,2,3,445.906,72.422,345.835,-179.3996,-2.8363,10.0847
3601,1249.02,0,150,2,3,445.911,73.265,345.842,-179.3995,-2.838,10.0853
3602,1249.02,0,150,2,3,445.91,74.062,345.837,-179.3997,-2.8373,10.086
3603,1249.02,0,150,2,3,445.907,74.903,345.843,-179.3995,-2.8376,10.0845
3604,1249.02,0,150,2,3,445.909,75.498,345.838,-179.3999,-2.8365,10.0842
3605,1249.02,0,150,2,3,445.913,76.298,345.837,-179.4001,-2.8374,10.0849
3606,1249.02,0,150,2,3,445.91,76.939,345.835,-179.4001,-2.8365,10.0846
3607,1249.02,0,150,2,3,445.908,77.742,345.84,-179.3992,-2.837,10.0853
3608,1249.02,0,150,2,3,445.911,78.582,345.838,-179.399,-2.8374,10.0852
3609,1249.02,0,150,2,3,445.91,79.383,345.838,-179.3992,-2.8372,10.0858
3610,1249.02,0,150,2,3,445.906,80.223,345.842,-179.3991,-2.8372,10.0857
3611,1144.02,0,150,2,3,445.909,81.061,345.842,-179.4001,-2.8379,10.0855
3612,1124.2,0,150,2,3,445.913,105.098,345.839,-179.3998,-2.8371,10.0854
3613,1183.33,0,150,2,3,445.908,128.982,345.834,-179.3993,-2.8358,10.0852
3614,1249.02,0,150,2,3,445.908,152.626,345.832,-179.3993,-2.8361,10.0864
3615,1249.02,0,150,2,3,445.909,176.379,345.837,-179.3996,-2.8363,10.0871
3616,1249.02,0,150,2,3,445.908,177.222,345.834,-179.399,-2.8363,10.0869
3617,1249.02,0,150,2,3,445.908,178.024,345.833,-179.4,-2.8356,10.0882
3618,1249.02,0,150,2,3,445.911,178.864,345.832,-179.3992,-2.8358,10.0872
3619,1249.02,0,150,2,3,445.905,179.462,345.834,-179.399,-2.8353,10.0866
3620,1249.02,0,150,2,3,445.908,180.301,345.841,-179.3994,-2.8366,10.0876
3621,1249.02,0,150,2,3,445.907,181.104,345.833,-179.3994,-2.8351,10.0882
3622,1249.02,0,150,2,3,445.908,181.743,345.838,-179.3998,-2.8362,10.0881
3623,1249.02,0,150,2,3,445.91,182.543,345.832,-179.3995,-2.836,10.0879
3624,1249.02,0,150,2,3,445.906,183.387,345.838,-179.3988,-2.836,10.0868
3625,1249.02,0,150,2,3,445.907,184.224,345.839,-179.3992,-2.8367,10.0871
3626,1249.02,0,150,2,3,445.905,185.026,345.833,-179.3992,-2.8354,10.0869
3627,1249.02,0,150,2,3,445.91,185.861,345.835,-179.3996,-2.8364,10.0864
3628,1249.02,0,150,2,3,445.907,186.462,345.841,-179.3994,-2.8364,10.0871
3629,1249.02,0,150,2,3,445.905,187.221,345.834,-179.3996,-2.8354,10.0877
3630,1249.02,0,150,2,3,445.906,187.424,345.837,-179.3994,-2.8359,10.0868
3631,1249.02,0,150,2,3,445.909,187.425,345.832,-179.3995,-2.8353,10.0868
3632,1249.02,0,150,2,3,445.905,187.471,345.832,-179.3994,-2.835,10.0881
3633,1249.02,0,150,2,3,445.907,187.98,345.83,-179.3997,-2.8347,10.0862
3634,1249.02,0,150,2,3,445.909,188.62,345.831,-179.3992,-2.8351,10.0866
3635,1249.02,0,150,2,3,445.909,189.42,345.833,-179.4001,-2.8353,10.0877
3636,1249.02,0,150,2,3,445.908,190.263,345.837,-179.3993,-2.8362,10.0872
3637,1249.02,0,150,2,3,445.907,190.904,345.831,-179.3992,-2.8347,10.0877
3638,1249.02,0,150,2,3,445.911,191.74,345.829,-179.3997,-2.8353,10.0863
3639,1249.02,0,150,2,3,445.911,192.541,345.833,-179.3995,-2.8355,10.0867
3640,1249.02,0,150,2,3,445.91,193.185,345.828,-179.3991,-2.8353,10.0871
3641,1249.02,0,150,2,3,445.909,194.018,345.831,-179.3998,-2.8355,10.0872
3642,1249.02,0,150,2,3,445.908,194.822,345.83,-179.3997,-2.835,10.0875
3643,1249.02,0,150,2,3,445.908,195.662,345.835,-179.3992,-2.8351,10.0876
3644,1249.02,0,150,2,3,445.912,196.459,345.834,-179.3999,-2.8363,10.087
3645,1249.02,0,150,2,3,445.911,197.302,345.834,-179.3996,-2.8357,10.0871
3646,1249.02,0,150,2,3,445.907,198.102,345.831,-179.3995,-2.8353,10.0867
3647,1249.02,0,150,2,3,445.907,198.94,345.837,-179.3989,-2.8356,10.0859
3648,1249.02,0,150,2,3,445.912,199.738,345.832,-179.4001,-2.8351,10.0868
3649,1249.02,0,150,2,3,445.908,200.576,345.83,-179.3998,-2.8346,10.0861
3650,1249.02,0,150,2,3,445.91,201.379,345.831,-179.3997,-2.8347,10.0869
3651,1249.02,0,150,2,3,445.91,202.02,345.829,-179.3992,-2.835,10.0858
3652,1249.02,0,150,2,3,445.91,202.621,345.832,-179.3991,-2.8351,10.0863
3653,1249.02,0,150,2,3,445.911,203.262,345.837,-179.3996,-2.8366,10.0872
3654,1249.02,0,150,2,3,445.91,204.102,345.832,-179.3995,-2.8358,10.0878
3655,1249.02,0,150,2,3,445.907,204.703,345.835,-179.3992,-2.8359,10.0861
3656,1249.02,0,150,2,3,445.912,205.541,345.831,-179.3991,-2.8353,10.086
3657,1249.02,0,150,2,3,445.906,206.144,345.834,-179.399,-2.8354,10.0864
3658,1249.02,0,150,2,3,445.91,207.177,345.834,-179.3997,-2.8359,10.0858
3659,1249.02,0,150,2,3,445.91,208.017,345.83,-179.3995,-2.8353,10.0856
3660,1249.02,0,150,2,3,445.909,208.858,345.833,-179.3991,-2.8356,10.0854
3661,1249.02,0,150,2,3,445.906,209.303,345.828,-179.3992,-2.8343,10.086
3662,1249.02,0,150,2,3,445.91,210.097,345.831,-179.4002,-2.8352,10.0866
3663,1249.02,0,150,2,3,445.906,210.741,345.829,-179.4,-2.8347,10.0868
3664,1249.02,0,150,2,3,445.907,211.58,345.833,-179.3995,-2.8352,10.0858
3665,1249.02,0,150,2,3,445.911,212.265,345.829,-179.399,-2.8353,10.0857
3666,1249.02,0,150,2,3,445.91,212.423,345.832,-179.3993,-2.8351,10.087
3667,1249.02,0,150,2,3,445.91,212.423,345.832,-179.3993,-2.8351,10.087
3668,1249.02,0,150,2,3,445.909,212.458,345.831,-179.3992,-2.8348,10.0867
3669,1249.02,0,150,2,3,445.908,212.765,345.835,-179.3995,-2.8354,10.0862
3670,1249.02,0,150,2,3,445.911,213.581,345.829,-179.3996,-2.8349,10.0863
3671,1249.02,0,150,2,3,445.913,214.378,345.833,-179.3994,-2.8357,10.0862
3672,1249.02,0,150,2,3,445.909,215.215,345.829,-179.3996,-2.8343,10.0865
3673,1249.02,0,150,2,3,445.906,216.062,345.833,-179.3991,-2.8351,10.0877
3674,1249.02,0,150,2,3,445.909,216.862,345.838,-179.3988,-2.8361,10.0875
3675,1249.02,0,150,2,3,445.908,217.698,345.836,-179.399,-2.8349,10.0871
3676,1249.02,0,150,2,3,445.908,218.539,345.835,-179.3998,-2.8354,10.0874
3677,1249.02,0,150,2,3,445.912,219.177,345.83,-179.3998,-2.8348,10.0874
3678,1249.02,0,150,2,3,445.91,219.778,345.836,-179.3996,-2.8357,10.0876
3679,1249.02,0,150,2,3,445.912,220.62,345.836,-179.3993,-2.8361,10.0871
3680,1249.02,0,150,2,3,445.909,221.417,345.833,-179.3996,-2.8352,10.0862
3681,1249.02,0,150,2,3,445.91,222.058,345.835,-179.3993,-2.8355,10.0861
3682,1249.02,0,150,2,3,445.91,222.897,345.827,-179.3997,-2.834,10.087
3683,1249.02,0,150,2,3,445.911,223.496,345.835,-179.3994,-2.8351,10.0864
3684,1249.02,0,150,2,3,445.906,224.54,345.831,-179.3994,-2.8346,10.087
3685,1249.02,0,150,2,3,445.911,225.343,345.832,-179.3993,-2.8355,10.0873
3686,1249.02,0,150,2,3,445.909,226.179,345.831,-179.3994,-2.8349,10.0875
3687,1249.02,0,150,2,3,445.907,226.981,345.83,-179.3996,-2.8345,10.0878
3688,1249.02,0,150,2,3,445.91,227.823,345.831,-179.3993,-2.8354,10.0879
3689,1249.02,0,150,2,3,445.911,228.657,345.831,-179.3993,-2.835,10.0873
3690,1249.02,0,150,2,3,445.913,229.457,345.831,-179.3995,-2.8349,10.0868
3691,1249.02,0,150,2,3,445.91,230.101,345.833,-179.3993,-2.8354,10.0881
3692,1249.02,0,150,2,3,445.912,230.896,345.833,-179.3995,-2.8353,10.0869
3693,1249.02,0,150,2,3,445.91,231.542,345.829,-179.3994,-2.8352,10.0882
3694,1249.02,0,150,2,3,445.91,232.339,345.835,-179.3993,-2.8359,10.087
3695,1249.02,0,150,2,3,445.911,233.181,345.83,-179.3995,-2.8351,10.0863
3696,1249.02,0,150,2,3,445.915,233.976,345.831,-179.3997,-2.8352,10.0864
3697,1249.02,0,150,2,3,445.909,234.821,345.838,-179.3995,-2.8359,10.0878
3698,1249.02,0,150,2,3,445.912,235.62,345.832,-179.3987,-2.835,10.0859
3699,1249.02,0,150,2,3,445.91,236.259,345.827,-179.3992,-2.8339,10.0877
3700,1249.02,0,150,2,3,445.908,237.04,345.837,-179.399,-2.8353,10.0862
3701,1249.02,0,150,2,3,445.911,237.375,345.836,-179.3994,-2.8356,10.0866
3702,1249.02,0,150,2,3,445.91,237.428,345.832,-179.3994,-2.8349,10.0879
3703,1249.02,0,150,2,3,445.91,237.428,345.832,-179.3994,-2.8349,10.0879
3704,1249.02,0,150,2,3,445.908,237.441,345.834,-179.3993,-2.8351,10.0874
3705,1249.02,0,150,2,3,445.911,237.918,345.833,-179.3991,-2.8348,10.088
3706,1249.02,0,150,2,3,445.911,238.756,345.827,-179.3993,-2.8343,10.0878
3707,1249.02,0,150,2,3,445.911,239.596,345.829,-179.3992,-2.8346,10.0877
3708,1249.02,0,150,2,3,445.911,240.195,345.831,-179.3994,-2.8346,10.0868
3709,1249.02,0,150,2,3,445.911,241.039,345.827,-179.3997,-2.8343,10.0888
3710,1249.02,0,150,2,3,445.91,241.837,345.834,-179.3995,-2.8356,10.0881
3711,1249.02,0,150,2,3,445.915,242.678,345.831,-179.3996,-2.8355,10.0872
3712,1249.02,0,150,2,3,445.908,243.482,345.83,-179.3991,-2.8345,10.0887
3713,1249.02,0,150,2,3,445.911,244.117,345.827,-179.3993,-2.8338,10.0868
3714,1249.02,0,150,2,3,445.909,244.959,345.835,-179.3989,-2.8352,10.088
3715,1249.02,0,150,2,3,445.907,245.641,345.833,-179.399,-2.8345,10.0887
3716,1249.02,0,150,2,3,445.911,246.436,345.834,-179.3991,-2.8354,10.0886
3717,1249.02,0,150,2,3,445.914,247.037,345.831,-179.3995,-2.835,10.0869
3718,1249.02,0,150,2,3,445.91,248.077,345.831,-179.3996,-2.8352,10.0875
3719,1249.02,0,150,2,3,445.912,248.913,345.833,-179.3999,-2.835,10.0871
3720,1249.02,0,150,2,3,445.913,249.717,345.835,-179.3988,-2.8357,10.087
3721,1249.02,0,150,2,3,445.915,250.558,345.831,-179.3994,-2.8349,10.0887
3722,1249.02,0,150,2,3,445.912,251.396,345.832,-179.3996,-2.8347,10.0883
3723,1249.02,0,150,2,3,445.914,252.2,345.827,-179.3999,-2.8352,10.0882
3724,1249.02,0,150,2,3,445.914,253.039,345.829,-179.3989,-2.8348,10.087
3725,1249.02,0,150,2,3,445.912,253.619,345.827,-179.3994,-2.8349,10.0886
3726,1249.02,0,150,2,3,445.912,253.783,345.833,-179.3995,-2.8353,10.0869
3727,1249.02,0,150,2,3,445.912,253.783,345.833,-179.3995,-2.8353,10.0869
3728,1249.02,0,150,2,3,445.912,253.783,345.797,-179.3997,-2.8349,10.0869
3729,1249.02,0,150,2,3,445.912,253.783,345.275,-179.3996,-2.8352,10.0875
3730,1249.02,0,150,2,3,445.911,253.781,344.481,-179.3994,-2.8356,10.0863
3731,1249.02,0,150,2,3,445.912,253.782,343.632,-179.3999,-2.8346,10.0872
3732,1249.02,0,150,2,3,445.91,253.78,342.796,-179.3997,-2.835,10.086
3733,1249.02,0,150,2,3,445.913,253.782,341.998,-179.3998,-2.8351,10.087
3734,1249.02,0,150,2,3,445.911,253.782,341.155,-179.3999,-2.8349,10.0879
3735,1249.02,0,150,2,3,445.914,253.782,340.314,-179.3999,-2.8349,10.0867
3736,1249.02,0,150,2,3,445.912,253.782,339.515,-179.4,-2.8349,10.0876
3737,1249.02,0,150,2,3,445.914,253.782,338.874,-179.3999,-2.8349,10.0862
3738,1249.02,0,150,2,3,445.912,253.781,338.082,-179.3996,-2.8358,10.0871
3739,1249.02,0,150,2,3,445.914,253.784,337.435,-179.3999,-2.8352,10.0878
3740,1249.02,0,150,2,3,445.911,253.78,336.436,-179.3998,-2.8354,10.0868
3741,1249.02,0,150,2,3,445.913,253.782,335.796,-179.3998,-2.8357,10.0875
3742,1249.02,0,150,2,3,445.915,253.782,335,-179.3996,-2.8361,10.0863
3743,1249.02,0,150,2,3,445.912,253.781,334.16,-179.4,-2.8352,10.0873
3744,1249.02,0,150,2,3,445.913,253.783,333.556,-179.4002,-2.8349,10.0879
3745,1249.02,0,150,2,3,445.913,253.781,332.717,-179.4,-2.8353,10.0867
3746,1249.02,0,150,2,3,445.915,253.783,331.879,-179.3998,-2.8359,10.0877
3747,1249.02,0,150,2,3,445.914,253.781,331.076,-179.3998,-2.8357,10.0864
3748,1249.02,0,150,2,3,445.91,253.78,330.236,-179.4001,-2.8351,10.0874
3749,1249.02,0,150,2,3,445.912,253.78,329.442,-179.3997,-2.8359,10.0861
3750,1249.02,0,150,2,3,445.913,253.781,328.598,-179.3998,-2.8359,10.0871
3751,1249.02,0,150,2,3,445.913,253.782,328.195,-179.3999,-2.8356,10.0876
3752,1249.02,0,150,2,3,445.912,253.78,327.322,-179.3997,-2.8359,10.0864
3753,1249.02,0,150,2,3,445.913,253.782,326.521,-179.3997,-2.8362,10.0873
3754,1249.02,0,150,2,3,445.91,253.779,325.677,-179.4001,-2.8351,10.0861
3755,1249.02,0,150,2,3,445.913,253.781,324.878,-179.3999,-2.8355,10.087
3756,1249.02,0,150,2,3,445.916,253.782,324.037,-179.3997,-2.8359,10.0858
3757,1249.02,0,150,2,3,445.913,253.781,323.237,-179.4001,-2.835,10.0867
3758,1249.02,0,150,2,3,445.912,253.782,322.395,-179.4,-2.8355,10.0877
3759,1249.02,0,150,2,3,445.915,253.783,321.598,-179.3996,-2.8361,10.0864
3760,1249.02,0,150,2,3,445.915,253.783,320.919,-179.3998,-2.8359,10.0872
3761,1249.02,0,150,2,3,445.915,253.783,320.835,-179.3998,-2.8359,10.0873
3762,1249.02,0,150,2,3,445.915,253.783,320.835,-179.3998,-2.8359,10.0873
3763,1249.02,0,150,2,3,445.915,253.783,320.792,-179.3998,-2.8359,10.0873
3764,1249.02,0,150,2,3,445.913,253.783,320.241,-179.3999,-2.8357,10.088
3765,1249.02,0,150,2,3,445.918,253.784,319.6,-179.3996,-2.8361,10.0865
3766,1249.02,0,150,2,3,445.913,253.782,318.758,-179.3999,-2.8355,10.0875
3767,1249.02,0,150,2,3,445.915,253.784,318.118,-179.3997,-2.8359,10.0882
3768,1249.02,0,150,2,3,445.913,253.782,317.32,-179.3998,-2.8354,10.087
3769,1249.02,0,150,2,3,445.913,253.783,316.679,-179.3997,-2.8359,10.0877
3770,1249.02,0,150,2,3,445.917,253.784,315.884,-179.3992,-2.8369,10.0864
3771,1249.02,0,150,2,3,445.916,253.784,314.835,-179.3997,-2.8356,10.0876
3772,1249.02,0,150,2,3,445.914,253.782,314.004,-179.3994,-2.8361,10.0864
3773,1249.02,0,150,2,3,445.915,253.784,313.195,-179.3996,-2.8357,10.0873
3774,1249.02,0,150,2,3,445.914,253.784,312.359,-179.3996,-2.8357,10.0883
3775,1249.02,0,150,2,3,445.915,253.783,311.558,-179.3994,-2.8361,10.087
3776,1249.02,0,150,2,3,445.916,253.785,310.722,-179.3993,-2.8362,10.088
3777,1249.02,0,150,2,3,445.917,253.785,310.119,-179.3992,-2.8362,10.0865
3778,1249.02,0,150,2,3,445.914,253.784,309.276,-179.3995,-2.8356,10.0875
3779,1249.02,0,150,2,3,445.915,253.785,308.68,-179.3992,-2.8365,10.0881
3780,1249.02,0,150,2,3,445.915,253.784,307.839,-179.3993,-2.836,10.0869
3781,1249.02,0,150,2,3,445.914,253.784,307.237,-179.3997,-2.835,10.0876
3782,1249.02,0,150,2,3,445.915,253.784,306.396,-179.3992,-2.8357,10.0864
3783,1249.02,0,150,2,3,445.914,253.784,305.801,-179.3993,-2.8355,10.0871
3784,1249.02,0,150,2,3,445.912,253.784,304.919,-179.3994,-2.8353,10.0881
3785,1249.02,0,150,2,3,445.917,253.782,304.124,-179.4,-2.8367,10.0869
3786,1249.02,0,150,2,3,445.917,253.783,303.278,-179.4004,-2.8358,10.0878
3787,1249.02,0,150,2,3,445.918,253.783,302.482,-179.3998,-2.8368,10.0866
3788,1249.02,0,150,2,3,445.915,253.782,301.636,-179.4002,-2.836,10.0875
3789,1249.02,0,150,2,3,445.915,253.781,300.841,-179.4001,-2.8359,10.0863
3790,1249.02,0,150,2,3,445.914,253.781,299.997,-179.4003,-2.8352,10.0872
3791,1249.02,0,150,2,3,445.917,253.784,299.399,-179.4001,-2.8359,10.0879
3792,1249.02,0,150,2,3,445.915,253.782,298.555,-179.4002,-2.8352,10.0867
3793,1249.02,0,150,2,3,445.916,253.783,297.957,-179.4,-2.8358,10.0874
3794,1249.02,0,150,2,3,445.916,253.784,297.115,-179.4001,-2.8354,10.0883
3795,1249.02,0,150,2,3,445.915,253.783,296.328,-179.3996,-2.8363,10.0871
3796,1249.02,0,150,2,3,445.914,253.783,295.849,-179.4002,-2.8349,10.0876
3797,1249.02,0,150,2,3,445.912,253.782,295.834,-179.3999,-2.8356,10.0876
3798,1249.02,0,150,2,3,445.91,253.781,295.791,-179.3999,-2.8356,10.0877
3799,1249.02,0,150,2,3,445.912,253.783,295.278,-179.3996,-2.8362,10.0883
3800,1249.02,0,150,2,3,445.913,253.782,294.438,-179.3996,-2.8359,10.087
3801,1249.02,0,150,2,3,445.911,253.781,293.84,-179.3997,-2.8355,10.0877
3802,1249.02,0,150,2,3,445.912,253.783,293.036,-179.3996,-2.8357,10.0886
3803,1249.02,0,150,2,3,445.914,253.784,292.197,-179.3995,-2.8356,10.0874
3804,1249.02,0,150,2,3,445.914,253.785,291.359,-179.3995,-2.8356,10.0884
3805,1249.02,0,150,2,3,445.915,253.784,290.757,-179.3993,-2.8358,10.0869
3806,1249.02,0,150,2,3,445.912,253.784,289.918,-179.3993,-2.8357,10.0878
3807,1249.02,0,150,2,3,445.911,253.778,289.115,-179.4006,-2.8353,10.0867
3808,1249.02,0,150,2,3,445.914,253.781,288.48,-179.4001,-2.8365,10.0874
3809,1249.02,0,150,2,3,445.913,253.781,287.678,-179.4003,-2.8358,10.0883
3810,1249.02,0,150,2,3,445.914,253.781,286.836,-179.4003,-2.8353,10.0871
3811,1249.02,0,150,2,3,445.914,253.782,286.036,-179.4001,-2.8359,10.088
3812,1249.02,0,150,2,3,445.914,253.782,285.201,-179.3998,-2.8362,10.0868
3813,1249.02,0,150,2,3,445.911,253.781,284.359,-179.3999,-2.8358,10.0878
3814,1249.02,0,150,2,3,445.911,253.782,283.553,-179.4003,-2.8347,10.0887
3815,1249.02,0,150,2,3,445.914,253.783,282.714,-179.3998,-2.8357,10.0875
3816,1249.02,0,150,2,3,445.911,253.782,281.922,-179.3996,-2.836,10.0884
3817,1249.02,0,150,2,3,445.912,253.782,281.276,-179.3998,-2.8349,10.0869
3818,1249.02,0,150,2,3,445.916,253.785,280.44,-179.3993,-2.8361,10.0879
3819,1249.02,0,150,2,3,445.91,253.783,279.84,-179.3995,-2.8355,10.0886
3820,1249.02,0,150,2,3,445.91,253.782,278.996,-179.3996,-2.8348,10.0874
3821,1249.02,0,150,2,3,445.915,253.782,278.359,-179.4002,-2.8363,10.0882
3822,1249.02,0,150,2,3,445.912,253.779,277.556,-179.4004,-2.8354,10.087
3823,1249.02,0,150,2,3,445.912,253.78,276.912,-179.4007,-2.8345,10.0877
3824,1249.02,0,150,2,3,445.912,253.781,276.118,-179.4002,-2.8357,10.0886
3825,1249.02,0,150,2,3,445.911,253.78,275.276,-179.4002,-2.8352,10.0874
3826,1249.02,0,150,2,3,445.913,253.783,274.483,-179.3996,-2.8366,10.0883
3827,1249.02,0,150,2,3,445.911,253.78,273.875,-179.4001,-2.8349,10.0868
3828,1249.02,0,150,2,3,445.911,253.782,273.035,-179.4001,-2.8347,10.0878
3829,1249.02,0,150,2,3,445.911,253.782,272.441,-179.3996,-2.8357,10.0884
3830,1249.02,0,150,2,3,445.912,253.782,271.595,-179.3998,-2.8348,10.0872
3831,1249.02,0,150,2,3,445.911,253.783,271.036,-179.3997,-2.835,10.0879
3832,1249.02,0,150,2,3,445.91,253.782,270.838,-179.3995,-2.8354,10.0881
3833,1249.02,0,150,2,3,445.91,253.782,270.838,-179.3995,-2.8354,10.0881
3834,1249.02,0,150,2,3,445.909,253.782,270.804,-179.3996,-2.8351,10.0881
3835,1249.02,0,150,2,3,445.908,253.782,270.463,-179.3997,-2.8349,10.0885
3836,1249.02,0,150,2,3,445.908,253.781,269.679,-179.3995,-2.835,10.0873
3837,1249.02,0,150,2,3,445.907,253.782,268.842,-179.3994,-2.8349,10.0882
3838,1249.02,0,150,2,3,445.911,253.783,268,-179.399,-2.8354,10.087
3839,1249.02,0,150,2,3,445.908,253.783,267.401,-179.3992,-2.8348,10.0877
3840,1249.02,0,150,2,3,445.911,253.781,266.763,-179.3999,-2.8361,10.0885
3841,1249.02,0,150,2,3,445.912,253.781,265.963,-179.4,-2.8353,10.0873
3842,1249.02,0,150,2,3,445.911,253.782,265.324,-179.3995,-2.8362,10.088
3843,1249.02,0,150,2,3,445.909,253.782,264.524,-179.3997,-2.8355,10.0889
3844,1249.02,0,150,2,3,445.907,253.78,263.683,-179.3997,-2.835,10.0877
3845,1249.02,0,150,2,3,445.909,253.783,262.878,-179.3997,-2.8349,10.0886
3846,1249.02,0,150,2,3,445.91,253.782,262.04,-179.3996,-2.8346,10.0874
3847,1249.02,0,150,2,3,445.912,253.785,261.243,-179.3992,-2.8354,10.0883
3848,1249.02,0,150,2,3,445.909,253.783,260.364,-179.399,-2.8353,10.0872
3849,1249.02,0,150,2,3,445.913,253.783,259.562,-179.3999,-2.8359,10.0882
3850,1249.02,0,150,2,3,445.908,253.781,258.919,-179.4002,-2.835,10.089
3851,1249.02,0,150,2,3,445.911,253.781,258.125,-179.3996,-2.836,10.0877
3852,1249.02,0,150,2,3,445.91,253.783,257.283,-179.3997,-2.8353,10.0887
3853,1249.02,0,150,2,3,445.913,253.784,256.483,-179.3994,-2.8356,10.0874
3854,1249.02,0,150,2,3,445.909,253.782,255.842,-179.3995,-2.835,10.0882
3855,1249.02,0,150,2,3,445.909,253.784,255.002,-179.3992,-2.8356,10.0891
3856,1249.02,0,150,2,3,445.909,253.783,254.162,-179.3992,-2.835,10.0879
3857,1249.02,0,150,2,3,445.913,253.783,253.365,-179.3999,-2.836,10.089
3858,1249.02,0,150,2,3,445.908,253.779,252.719,-179.4002,-2.8348,10.0876
3859,1249.02,0,150,2,3,445.913,253.783,251.883,-179.3997,-2.8357,10.0885
